"DateTime","RPM2_5(NJH CS Collo (CS1)/Canary-S)","RPM2_52(NJH CS Collo (CS1)/Canary-S)","RPM2_5(I-25 Glo Collo (CS2)/Canary-S)","RPM2_52(I-25 Glo Collo (CS2)/Canary-S)","RPM2_5(I-25 Glo Collo (CS3)/Canary-S)","RPM2_52(I-25 Glo Collo (CS3)/Canary-S)","RPM2_5(I-25 Glo Collo (CS4)/Canary-S)","RPM2_52(I-25 Glo Collo (CS4)/Canary-S)","RPM2_5(La Casa Collo (CS5)/Canary-S)","RPM2_52(La Casa Collo (CS5)/Canary-S)"
"2019-04-09 08:00:00",0.1352,0.4602,2.4978,3.1885,2.3292,1.6433,2.3842,2.5392,0.4307,0.5188
"2019-04-09 09:00:00",0.1955,0.4929,4.6369,5.9522,4.5223,3.7742,4.1263,4.7298,0.5957,0.7045
"2019-04-09 10:00:00",0.9002,1.1725,5.7163,8.5965,5.8236,5.4022,5.2578,6.1335,2.025,2.0817
"2019-04-09 11:00:00",0.8822,1.1376,7.5415,9.2665,7.5085,6.6547,6.8217,7.6895,2.3725,2.5327
"2019-04-09 12:00:00",0.3924,0.7798,4.27,6.7725,4.325,3.8593,4.1005,4.3642,1.5522,1.8057
"2019-04-09 13:00:00",0.5224,0.921,4.5797,6.3487,4.8193,4.7193,4.473,4.9637,0.8148,1.2
"2019-04-09 14:00:00",0.2048,0.5623,2.9942,3.9832,3.1071,3.0219,2.6095,3.1327,0.657,0.9427
"2019-04-09 15:00:00",0.0878,0.2298,1.7262,2.1017,1.4892,1.4353,1.4141,1.5881,0.3,0.434
"2019-04-09 16:00:00",0,0.0587,0.3433,0.5298,0.2988,0.31,0.3043,0.2767,0.0525,0.1437
"2019-04-09 17:00:00",0.0178,0.083,0.2488,0.3837,0.1904,0.091,0.3191,0.2115,0.222,0.359
"2019-04-09 18:00:00",0.0286,0.1736,0.5273,0.7579,0.4843,0.3043,0.4133,0.3979,0.4106,0.5879
"2019-04-09 19:00:00",0.0389,0.1392,0.5212,1.0136,0.4089,0.2452,0.4486,0.3139,0.3125,0.5136
"2019-04-09 20:00:00",0.1062,0.3151,1.6578,2.043,1.4398,1.2678,1.5702,1.4552,0.4361,0.6189
"2019-04-09 21:00:00",0.223,0.4567,1.1342,2.9932,1.1082,0.7474,1.1009,1.1205,0.415,0.4973
"2019-04-09 22:00:00",0.4541,0.7756,2.0307,3.65,1.7897,1.3923,1.6522,1.7082,1.8558,1.9333
"2019-04-09 23:00:00",5.009,5.7942,4.5332,4.9892,4.321,3.7955,3.8964,4.2541,5.0102,4.672
"2019-04-10 00:00:00",3.643,4.2653,4.3925,5.2728,4.1219,3.622,3.9205,4.4078,7.4995,7.2802
"2019-04-10 01:00:00",0.4771,0.8907,2.6063,3.7256,2.3468,1.95,2.4292,2.5745,2.7908,2.8805
"2019-04-10 02:00:00",0.5872,0.871,1.112,1.5497,0.9222,0.6967,1.131,1.0655,1.616,1.7332
"2019-04-10 03:00:00",0.7998,1.302,1.5321,1.8334,1.2929,1.0086,1.5736,1.4337,0.3876,0.6018
"2019-04-10 04:00:00",0.937,1.3303,0.9847,1.2525,0.8022,0.5221,0.9381,0.8135,0.2456,0.3198
"2019-04-10 05:00:00",1.4584,1.8783,0.8674,0.9733,0.6214,0.3847,0.7795,0.5297,0.376,0.4056
"2019-04-10 06:00:00",0.8778,1.356,1.9918,2.7983,1.6522,1.2068,1.7293,1.676,1.3495,1.401
"2019-04-10 07:00:00",5.1677,5.68,6.1417,7.7453,5.7285,4.5985,5.493,6.3815,6.3695,5.6332
"2019-04-10 08:00:00",11.9532,12.4408,14.6487,16.8518,13.6037,11.4473,13.578,14.5398,14.2162,12.4218
"2019-04-10 09:00:00",11.8,12.5465,15.8452,18.6633,14.3882,12.2922,15.0066,15.8276,15.1748,13.5257
"2019-04-10 10:00:00",10.1063,10.7302,12.5248,15.0328,11.2958,7.9925,11.8613,12.8392,12.7281,11.1956
"2019-04-10 11:00:00",6.3768,6.644,8.0548,9.711,7.3223,4.2583,7.0703,8.131,9.0553,7.9502
"2019-04-10 12:00:00",4.507,4.9068,6.3365,8.0177,5.6538,3.1357,5.4213,6.3853,6.7585,6.1235
"2019-04-10 13:00:00",4.9787,5.7477,8.4422,10.2307,7.7968,4.6293,7.4955,8.5315,8.576,7.6093
"2019-04-10 14:00:00",5.9825,6.493,12.433,14.9747,11.2835,6.9813,10.87,12.0963,7.9908,7.1878
"2019-04-10 15:00:00",5.6093,6.2722,11.4383,14.151,10.795,6.655,10.861,11.7444,7.1835,6.5648
"2019-04-10 16:00:00",4.0248,4.8673,8.4907,10.8353,7.7213,4.3822,7.6253,8.1723,4.8629,4.1635
"2019-04-10 17:00:00",1.0166,1.2028,1.2823,2.1775,1.1686,0.4151,1.1296,1.2549,0.4696,0.4366
"2019-04-10 18:00:00",0.0393,0.2269,0.8602,1.7287,0.8703,0.3888,0.7808,1.0503,0.5436,0.6173
"2019-04-10 19:00:00",0.0295,0.1051,1.4804,2.3815,1.5102,0.7762,1.3338,9.495,0.9685,1.0179
"2019-04-10 20:00:00",0.0253,0.1752,0.7145,1.5671,0.7826,0.3085,0.8281,1.3042,0.5895,0.7298
"2019-04-10 21:00:00",0.0367,0.1958,0.222,0.4988,0.2441,0.0342,0.274,0.2605,0.391,0.4917
"2019-04-10 22:00:00",0.015,0.0764,0.005,0.1151,0.0388,0.0058,0.0118,0.0186,0.0663,0.1262
"2019-04-10 23:00:00",0.0033,0.0234,0.0777,0.3464,0.1733,0.0059,0.1092,0.1063,0.2536,0.3231
"2019-04-11 00:00:00",0.0112,0.0655,0.4667,0.9573,0.4824,0.0774,0.3538,0.3944,0.2841,0.3909
"2019-04-11 01:00:00",0.0025,0.0125,0.0902,0.2266,0.1096,0,0.1245,0.0792,0.1009,0.2196
"2019-04-11 02:00:00",0,0.0083,0.0237,0.0627,0.0141,0.0063,0.0197,0.011,0.0381,0.0823
"2019-04-11 03:00:00",0.0017,0.0139,0.0224,0.1795,0.0793,0,0.0405,0.0646,1.0496,0.9865
"2019-04-11 04:00:00",0.0391,0.1125,0.1038,0.3957,0.1471,0,0.0681,0.1234,1.6435,1.6353
"2019-04-11 05:00:00",0.0124,0.1824,0.0908,0.3955,0.0873,0.0037,0.1209,0.1688,1.2587,1.3075
"2019-04-11 06:00:00",0.2435,0.4362,0.4614,0.8833,0,0,0.3765,0.4211,0.8331,0.8503
"2019-04-11 07:00:00",0.6266,1.0153,2.5266,3.9117,0,0,2.1459,2.4783,2.0772,2.1143
"2019-04-11 08:00:00",1.9307,2.6453,7,11,0,0,5.696,6.9105,5.35,5.3575
"2019-04-11 09:00:00",4.2167,4.7033,7,11,0,0,9.6675,12.3802,7.488,7.7303
"2019-04-11 10:00:00",5.3695,5.9432,31.9147,34.9407,72.5287,27.7158,11.3473,15.5755,7.796,8.5435
"2019-04-11 11:00:00",6.013,6.4967,6.9165,145.3132,24.1738,26.3582,14.1305,16.988,6.4382,7.1073
"2019-04-11 12:00:00",3.6083,4.2883,18.1592,54.2873,11.2352,9.9988,13.792,15.6353,6.3692,6.7022
"2019-04-11 13:00:00",2.9405,3.4802,5.5212,7.956,6.508,3.8405,5.8859,6.1558,5.5625,5.2467
"2019-04-11 14:00:00",4.8147,5.1745,6.0352,7.6437,6.0892,4.0317,5.6785,6.3923,6.0445,5.6585
"2019-04-11 15:00:00",2.2157,2.6453,4.7378,6.1664,4.5807,2.7946,4.0182,4.6402,4.598,4.3325
"2019-04-11 16:00:00",2.71,3.1162,5.3546,6.9819,5.0705,3.2942,4.5927,5.2875,5.2112,4.7907
"2019-04-11 17:00:00",3.2453,3.6145,5.5318,7.8718,5.7578,3.511,5.0708,5.576,5.882,5.4033
"2019-04-11 18:00:00",2.6841,3.1553,4.8105,5.8465,4.8638,2.7895,4.1712,4.5248,5.2977,4.9708
"2019-04-11 19:00:00",2.8587,3.3317,5.0725,6.322,4.7155,3.0513,4.246,4.8812,4.6738,4.3972
"2019-04-11 20:00:00",3.6277,4.1227,4.4878,5.7,4.8767,2.5162,3.9098,4.3878,5.3118,5.0595
"2019-04-11 21:00:00",3.938,4.4757,4.93,6.0172,5.1198,2.8583,4.3877,4.7998,5.9751,5.4512
"2019-04-11 22:00:00",4.2252,4.7148,5.3938,6.8893,5.3807,2.7523,5.1302,5.3817,6.4568,6.0035
"2019-04-11 23:00:00",3.2582,4.2127,5.5103,7.3702,5.3745,2.8185,5.4387,5.6108,5.8582,5.4848
"2019-04-12 00:00:00",4.2822,5.1393,5.495,7.3265,5.2153,3.0142,5.3367,5.638,5.985,5.7387
"2019-04-12 01:00:00",4.5187,5.3995,6.4412,8.7312,6.1139,3.6668,5.98,6.6798,8.4682,7.6802
"2019-04-12 02:00:00",5.3165,6.2198,7.0997,9.2288,6.935,3.9325,6.9695,7.2247,9.0557,8.2518
"2019-04-12 03:00:00",6.2955,7.3355,8.3073,10.7607,8.0657,4.6113,8.7047,9.2555,11.0485,10.5795
"2019-04-12 04:00:00",6.7832,7.8518,7.0962,9.7537,7.3052,3.7913,7.716,7.494,9.3343,8.884
"2019-04-12 05:00:00",6.1678,7.1697,5.8662,8.266,6.0682,3.3638,6.5832,6.1228,8.1438,7.7468
"2019-04-12 06:00:00",4.636,5.7532,6.4638,8.7757,6.2733,3.562,6.6585,6.7157,8.5208,8.0732
"2019-04-12 07:00:00",4.6,5.4843,7.175,9.5717,7.2298,4.2622,7.1382,7.2567,8.3907,8.004
"2019-04-12 08:00:00",3.781,4.4478,5.968,7.9083,5.9735,3.4437,6.0703,6.1258,8.2071,7.8305
"2019-04-12 09:00:00",4.274,5.2767,7.3315,9.576,7.2083,4.1797,7.0788,7.2415,8.2882,7.7313
"2019-04-12 10:00:00",4.3533,5.4188,8.3665,10.8983,8.3158,4.9698,8.369,8.613,8.9765,8.2825
"2019-04-12 11:00:00",5.7143,6.7172,8.1285,10.7117,8.1062,4.6312,8.3468,8.4253,9.2938,8.7125
"2019-04-12 12:00:00",8.0965,9.1352,10.2685,13.341,10.0265,6.1998,10.3232,10.8138,13.3248,12.784
"2019-04-12 13:00:00",11.2878,12.0125,15.0162,18.4557,14.5953,9.8807,15.032,15.0063,16.5933,15.1123
"2019-04-12 14:00:00",12.353,13.2048,17.0473,21.2367,16.4741,12.5802,17.2483,17.6923,18.8727,17.2277
"2019-04-12 15:00:00",13.4397,14.0953,16.7327,20.7155,16.6338,12.3247,16.8341,17.3619,17.826,16.484
"2019-04-12 16:00:00",13.2503,14.141,18.0333,21.1442,17.6158,13.6497,17.7307,18.2673,19.7902,18.1657
"2019-04-12 17:00:00",12.6507,13.4435,19.1665,22.4313,18.3325,14.6582,18.8731,19.3442,20.2758,18.5658
"2019-04-12 18:00:00",10.5588,11.0077,17.4702,20.7283,16.8357,13.4023,16.99,17.5617,19.3718,18.3262
"2019-04-12 19:00:00",7.84,8.4475,13.7728,15.7655,13.1417,10.5182,12.7622,13.5523,14.6822,13.9477
"2019-04-12 20:00:00",4.7983,5.2108,10.0168,12.1385,9.9288,7.3988,9.248,9.4632,11.3758,10.6768
"2019-04-12 21:00:00",2.9788,3.4695,4.7433,5.8948,5.0628,2.9525,4.4433,4.6815,6.4767,6.2665
"2019-04-12 22:00:00",4.2703,4.8293,5.8872,7.1658,5.8433,4.0937,5.7123,5.9627,7.162,6.5675
"2019-04-12 23:00:00",5.1052,5.9657,6.6292,8.5272,6.3093,4.1867,6.4552,6.8833,9.0218,8.5186
"2019-04-13 00:00:00",6.0308,6.3978,8.1032,10.1205,7.5097,5.5008,7.8328,8.3317,10.0002,9.0384
"2019-04-13 01:00:00",6.3597,6.354,6.5398,8.3353,6.0667,4.1352,5.954,6.641,7.9883,7.2187
"2019-04-13 02:00:00",6.5827,7.1063,7.5713,9.8013,7.2713,4.308,7.404,8.0703,9.7843,8.8175
"2019-04-13 03:00:00",10.2335,10.8123,12.8275,15.9502,12.4033,7.5945,12.6262,13.0798,14.8683,13.8208
"2019-04-13 04:00:00",6.7425,7.3718,8.9663,11.4968,8.8562,4.4735,8.9343,9.447,11.8535,10.4713
"2019-04-13 05:00:00",5.6545,6.284,6.5652,8.2932,6.2092,2.9875,6.3693,6.755,8.9275,8.2017
"2019-04-13 06:00:00",3.501,4.1562,4.7075,6.2398,4.1637,2.0135,4.5492,4.6542,6.0453,5.4915
"2019-04-13 07:00:00",2.4982,3.0587,3.243,4.3915,3.367,1.1335,3.3335,3.3518,4.9653,4.8755
"2019-04-13 08:00:00",3.458,3.9317,4.6362,6.1455,4.3672,1.6668,4.441,4.7312,4.448,3.9897
"2019-04-13 09:00:00",4.5305,5.0097,4.0482,5.5077,3.7815,1.4017,3.707,3.7523,4.6168,4.3073
"2019-04-13 10:00:00",2.3297,2.9462,3.9392,5.2705,3.624,1.538,3.5782,3.9328,3.3403,3.3077
"2019-04-13 11:00:00",1.772,2.4622,3.9738,5.7677,3.7557,1.4868,3.851,4.1103,5.8058,5.5297
"2019-04-13 12:00:00",2.3608,2.7878,5.1893,6.5715,5.1047,2.121,4.803,4.9838,6.1575,5.7568
"2019-04-13 13:00:00",5.7518,6.2963,8.1488,10.2675,7.9995,4.5353,7.7183,8.0727,7.8449,6.9975
"2019-04-13 14:00:00",8.114,8.7565,12.544,15.2032,11.8008,6.7987,11.577,12.2283,9.9307,8.8098
"2019-04-13 15:00:00",11.4333,12.1027,13.5456,16.6461,13.1222,7.9577,12.7395,13.8273,10.2095,9.487
"2019-04-13 16:00:00",13.4503,14.0368,14.8942,17.7135,14.8146,10.1341,14.3143,15.5065,13.6653,12.832
"2019-04-13 17:00:00",14.2497,14.7712,17.6267,20.9773,17.351,12.325,17.0072,18.3708,18.3877,17.1695
"2019-04-13 18:00:00",13.682,14.1298,15.1823,17.487,14.649,11.1168,14.4282,15.0622,15.3157,14.5923
"2019-04-13 19:00:00",12.7622,13.2635,13.5087,15.4782,13.0117,10.1337,12.3815,13.5447,13.1197,12.4812
"2019-04-13 20:00:00",10.9972,11.6575,13.6357,17.1778,13.7469,10.8747,13.5798,14.9443,15.2678,14.3898
"2019-04-13 21:00:00",9.5761,10.0336,12.8013,17.5658,13.4225,11.2437,12.8998,14.9968,13.1665,12.644
"2019-04-13 22:00:00",9.2493,9.7566,11.4663,17.1353,11.7518,10.6115,11.7975,14.1277,11.699,11.2175
"2019-04-13 23:00:00",10.0277,10.5725,10.0567,15.192,10.5962,9.1683,10.3453,12.0952,12.5358,11.8062
"2019-04-14 00:00:00",10.4808,11.0168,11.389,16.9932,12.2643,10.6867,11.67,14.0977,15.3218,14.2007
"2019-04-14 01:00:00",8.123,8.6193,12.5297,17.272,12.6005,10.0717,12.4847,14.1797,15.534,14.5885
"2019-04-14 02:00:00",8.0293,8.9787,15.7528,24.3677,16.9542,14.819,16.4458,20.2615,22.4928,20.7303
"2019-04-14 03:00:00",7.3595,8.2225,7.5235,12.7742,8.4358,7.335,8.0795,10.2275,11.4168,11.0087
"2019-04-14 04:00:00",7.2642,7.7637,5.6163,9.5037,6.273,5.1018,5.7837,7.7393,5.6105,5.959
"2019-04-14 05:00:00",5.2138,5.8105,3.8778,7.0533,4.3963,3.8315,4.3725,5.7667,4.9987,5.4612
"2019-04-14 06:00:00",4.4563,5.3157,3.5413,6.2837,3.8227,2.7995,3.528,4.8925,4.5062,4.8572
"2019-04-14 07:00:00",2.4098,2.9418,2.7445,5.533,3.164,2.6205,2.823,4.3985,3.0745,3.595
"2019-04-14 08:00:00",0.8233,1.4229,1.5535,3.5158,1.9027,1.4308,1.6571,2.6515,2.0412,2.4833
"2019-04-14 09:00:00",0.6954,1.0715,1.4045,2.9632,1.809,1.1812,1.4912,2.163,1.5243,1.8018
"2019-04-14 10:00:00",0.8688,1.23,1.7703,2.9503,2.0613,1.0583,1.7035,2.269,1.5443,1.7192
"2019-04-14 11:00:00",0.7619,1.1492,2.9373,4.0941,3.153,1.6405,2.5802,2.9308,2.0207,2.1378
"2019-04-14 12:00:00",0.5203,0.8853,3.8632,5.582,4.2708,3.0933,3.7965,4.3112,3.2322,3.7875
"2019-04-14 13:00:00",0.4286,0.7851,2.7065,4.0812,3.023,2.1588,2.5363,3.1515,1.8197,2.0492
"2019-04-14 14:00:00",0.546,0.8422,2.2567,3.436,2.412,1.6763,2.0228,2.5748,1.2872,1.3162
"2019-04-14 15:00:00",0.4476,0.8247,1.9893,2.3833,1.9361,1.4697,1.9195,1.9817,1.353,1.4923
"2019-04-14 16:00:00",0.5884,0.8698,1.086,1.4128,1.0573,0.8758,1.0666,0.9424,0.751,0.8862
"2019-04-14 17:00:00",0.6925,0.842,1.3068,1.6581,1.178,0.8509,1.2462,1.1035,0.4727,0.5993
"2019-04-14 18:00:00",0.2504,0.519,1.0347,1.3253,0.9784,0.7778,0.9495,0.91,0.4796,0.6063
"2019-04-14 19:00:00",0.2018,0.4514,0.9013,1.0478,0.7471,0.5381,0.7034,0.6898,0.3351,0.4506
"2019-04-14 20:00:00",0.4087,0.7044,0.8752,1.0667,0.8411,0.6067,0.8256,0.7716,0.5573,0.5924
"2019-04-14 21:00:00",0.3635,0.7407,0.8934,1.0422,0.8839,0.58,0.799,0.8426,0.3233,0.4038
"2019-04-14 22:00:00",0.872,1.2235,0.8384,1.121,0.6714,0.5188,0.8281,0.7525,0.985,1.1332
"2019-04-14 23:00:00",1.7837,2.2318,1.5619,2.5137,1.3595,0.8763,1.4455,1.4709,2.5317,2.4637
"2019-04-15 00:00:00",1.5293,1.988,5.5427,6.0748,5.4172,4.002,5.0148,5.5945,3.9647,3.8248
"2019-04-15 01:00:00",0.9907,1.4627,5.6917,6.316,5.294,3.9042,4.6797,5.2932,4.809,4.4845
"2019-04-15 02:00:00",0.6651,1.0527,3.273,3.8768,3.1192,2.0762,2.843,3.1738,3.7298,3.5088
"2019-04-15 03:00:00",0.8662,1.2228,3.7952,5.0977,3.6348,2.5365,3.2361,3.6675,2.68,2.6763
"2019-04-15 04:00:00",0.4163,0.814,1.5228,2.0297,1.4146,0.7736,1.366,1.4577,1.7453,1.7367
"2019-04-15 05:00:00",0.2258,0.6214,2.1447,2.6732,1.8424,1.1197,1.8269,1.948,3.3255,3.1973
"2019-04-15 06:00:00",0.2413,0.6375,2.2155,2.8452,2.1448,1.3457,1.9869,2.1692,1.5032,1.4203
"2019-04-15 07:00:00",0.2036,0.566,1.4482,1.9378,1.3302,0.7154,1.413,1.2872,0.8186,0.8728
"2019-04-15 08:00:00",0.5429,0.829,2.708,3.4968,2.5875,1.8765,2.317,2.6175,0.8275,0.7943
"2019-04-15 09:00:00",0.905,1.3146,4.532,5.6713,4.4203,3.41,4.1028,4.3813,1.3203,1.3559
"2019-04-15 10:00:00",2.2515,2.58,7.6307,9.1552,7.4222,6.8286,7.009,7.5083,2.1342,2.0088
"2019-04-15 11:00:00",3.6318,4.1607,18.1487,20.2267,17.6928,15.1766,15.9967,17.3825,3.7628,3.586
"2019-04-15 12:00:00",1.9553,2.2937,12.3393,14.8308,12.6442,11.1882,11.1945,12.375,3.6412,3.425
"2019-04-15 13:00:00",1.8723,2.2978,7.333,8.5717,7.1736,6.1831,6.3578,6.9368,1.6812,1.6818
"2019-04-15 14:00:00",0.7027,0.9835,3.0835,3.5122,2.904,2.3883,2.7755,2.747,1.7435,1.9193
"2019-04-15 15:00:00",0.3282,0.5366,2.1102,2.486,2.0572,1.493,1.9095,1.9448,1.4153,1.4765
"2019-04-15 16:00:00",0.4429,0.595,1.5593,2.0805,1.5472,1.2358,1.511,1.4071,0.8138,0.9455
"2019-04-15 17:00:00",0.6071,0.8193,1.1595,1.753,1.1793,0.8978,1.0598,1.1032,0.9858,1.1205
"2019-04-15 18:00:00",0.656,0.8643,1.7252,2.0515,1.7038,1.27,1.641,1.584,1.055,1.1387
"2019-04-15 19:00:00",0.6712,0.852,1.2164,1.7614,1.1103,0.8547,1.1963,1.1932,1.5557,1.5503
"2019-04-15 20:00:00",0.9002,1.0998,1.0817,1.374,0.9123,0.7438,0.9895,1.0203,1.6292,1.7715
"2019-04-15 21:00:00",1.0219,1.3042,1.2183,1.5103,1.0231,0.7881,1.0287,1.0163,1.669,1.6588
"2019-04-15 22:00:00",0.8712,1.3185,2.2548,2.9013,1.9038,1.5555,2.0218,1.964,2.825,2.7967
"2019-04-15 23:00:00",1.2443,1.6612,2.7107,3.112,2.4447,1.8788,2.4493,2.3678,2.8378,2.7348
"2019-04-16 00:00:00",1.4032,1.9213,1.5797,2.2907,1.4628,1.0163,1.4632,1.4572,1.992,2.1233
"2019-04-16 01:00:00",0.5358,0.8412,1.7447,2.0073,1.5992,1.0068,1.4613,1.5688,1.9548,1.9558
"2019-04-16 02:00:00",0.5192,0.989,2.4108,3.025,2.5382,1.8065,2.1677,2.1983,2.9458,2.7933
"2019-04-16 03:00:00",0.9445,1.2962,1.7318,2.113,1.4268,0.8835,1.4387,1.477,3.0005,2.6662
"2019-04-16 04:00:00",1.231,1.6818,4.2282,5.236,3.859,2.7813,3.3617,3.8277,2.4593,2.2577
"2019-04-16 05:00:00",2.1383,2.5888,4.6143,5.5115,4.2107,2.8772,3.809,4.2457,3.1425,2.9605
"2019-04-16 06:00:00",2.3482,2.6687,5.3722,6.3563,4.987,3.6112,4.6378,5.045,4.4883,4.0675
"2019-04-16 07:00:00",3.7117,3.8992,6.4708,7.7188,6.1738,4.956,5.7642,6.078,4.788,4.326
"2019-04-16 08:00:00",4.3673,4.9695,8.055,9.1848,7.4463,6.5587,7.2827,7.7507,5.3158,4.9108
"2019-04-16 09:00:00",5.6105,6.1823,9.5873,10.6133,8.8603,7.3533,8.4717,9.2442,6.8572,6.4507
"2019-04-16 10:00:00",8.447,8.9817,14.7136,17.4673,14.2093,12.6708,13.2068,15.0907,8.9415,8.2025
"2019-04-16 11:00:00",7.8952,8.4833,16.1812,18.7832,15.131,13.7472,14.4297,16.2437,14.1843,13.0165
"2019-04-16 12:00:00",8.11,8.5572,13.2835,14.8777,12.786,10.7672,11.6448,12.8217,9.612,8.8657
"2019-04-16 13:00:00",8.3195,8.7033,11.5255,12.7898,11.0985,9.3315,10.2728,11.1795,9.714,9.33
"2019-04-16 14:00:00",,,13.1582,14.6792,12.833,10.7182,12.0308,12.7723,10.4203,9.7752
"2019-04-16 15:00:00",,,14.2023,15.3387,13.5537,11.5093,13.1482,13.7622,14.4347,13.4753
"2019-04-16 16:00:00",,,11.9508,13.1962,11.2898,9.7528,11.3605,11.7425,12.6793,12.2273
"2019-04-16 17:00:00",,,14.2,15.4388,13.3475,11.2531,13.3602,13.4763,12.74,12.0463
"2019-04-16 18:00:00",,,10.4435,11.2945,9.6242,8.3728,9.6667,9.85,9.9803,9.6587
"2019-04-16 19:00:00",,,14.5812,15.9542,13.8405,11.6687,13.5832,13.6505,12.8298,11.9958
"2019-04-16 20:00:00",,,18.0822,19.8048,17.4032,14.6007,17.2615,17.4325,15.6497,14.6943
"2019-04-16 21:00:00",,,12.0228,13.5255,11.377,9.3482,11.5698,11.5892,11.424,10.8393
"2019-04-16 22:00:00",,,6.2618,7.0115,5.6752,4.5052,5.9038,5.9138,6.762,6.321
"2019-04-16 23:00:00",,,6.6373,7.4283,5.9633,4.5333,5.8667,6.3423,7.6455,7.1228
"2019-04-17 00:00:00",,,7.1692,8.257,6.6892,4.9877,6.2307,6.88,10.5645,9.881
"2019-04-17 01:00:00",,,10.9212,13.7583,10.2442,8.802,9.8435,10.6717,13.1951,12.4271
"2019-04-17 02:00:00",,,11.6251,14.3963,11.1322,9.4307,10.8291,11.1907,10.2397,9.4273
"2019-04-17 03:00:00",,,12.192,14.6145,11.4218,9.5302,11.3145,11.779,6.6698,6.2452
"2019-04-17 04:00:00",,,13.2125,14.8263,12.3355,10.3397,11.8976,13.0002,12.5967,11.519
"2019-04-17 05:00:00",,,10.3973,11.9642,9.5466,8.1275,9.8613,10.2968,11.599,10.6462
"2019-04-17 06:00:00",,,10.4222,11.8793,9.3812,7.7235,9.7928,10.4613,9.3672,8.3877
"2019-04-17 07:00:00",,,9.989,11.6054,9.4378,8.3625,8.973,9.9008,7.7338,7.3965
"2019-04-17 08:00:00",,,7.656,9.9468,7.4225,7.1705,6.9102,8.3638,5.6492,5.3995
"2019-04-17 09:00:00",,,7.2945,9.3523,7.4128,6.9748,6.8662,7.7908,5.0848,5.0773
"2019-04-17 10:00:00",,,9.9278,11.3143,9.8042,8.0207,9.208,9.5105,8.015,7.4747
"2019-04-17 11:00:00",,,4.99,6.6115,5.0965,3.4338,4.4542,4.8575,5.8772,5.3391
"2019-04-17 12:00:00",,,5.6614,7.801,5.5539,3.7507,5.124,5.4293,5.275,5.0425
"2019-04-17 13:00:00",,,8.8082,9.9562,8.1278,6.5093,8.303,8.508,8.6758,8.071
"2019-04-17 14:00:00",,,10.8957,12.3105,10.2605,8.5732,10.2255,10.6767,12.24,11.4968
"2019-04-17 15:00:00",,,10.466,11.5017,9.8286,7.978,9.7312,9.9153,11.9,11.5128
"2019-04-17 16:00:00",5.2928,6.1372,9.5858,10.7217,9.0335,7.6463,9.1344,9.4329,10.0013,9.3418
"2019-04-17 17:00:00",3.947,4.308,6.1964,6.8866,5.808,4.9878,5.8103,5.9823,7.2453,6.9237
"2019-04-17 18:00:00",2.6938,3.0753,5.5332,6.166,5.2822,4.4412,4.954,5.3292,5.186,5.101
"2019-04-17 19:00:00",3.5087,3.6723,5.818,6.7643,5.3055,4.369,5.21,5.3772,6.1778,5.9013
"2019-04-17 20:00:00",3.1345,3.5907,5.0113,5.6625,4.8115,4.0162,4.53,4.7422,5.7025,5.7957
"2019-04-17 21:00:00",2.972,3.3227,5.2422,5.9138,5.1072,4.1332,4.9137,5.1327,4.6698,4.5417
"2019-04-17 22:00:00",2.9427,3.6012,3.4553,3.9103,3.3503,2.5122,3.1762,3.1495,1.612,1.6148
"2019-04-17 23:00:00",1.9435,2.2988,3.5878,3.9987,3.2525,2.5287,3.0995,3.1937,1.6478,1.642
"2019-04-18 00:00:00",0.5861,1.013,1.8655,2.3448,1.6568,1.2835,1.578,1.5882,0.7388,0.8141
"2019-04-18 01:00:00",0.5995,0.901,1.5732,1.9878,1.5405,0.7342,1.3135,1.4497,1.7595,1.6739
"2019-04-18 02:00:00",0.7662,1.1869,1.7263,2.3115,1.817,0.9161,1.3986,1.708,2.455,2.2215
"2019-04-18 03:00:00",0.0654,0.1654,0.4348,0.6916,0.4514,0.0862,0.3532,0.4378,0.7202,0.715
"2019-04-18 04:00:00",0,0.0075,0.2413,0.4181,0.3088,0.0637,0.2948,0.222,0.3498,0.3046
"2019-04-18 05:00:00",0,0.0198,0.5067,0.8162,0.4876,0.1439,0.4044,2.4359,0.9605,0.9697
"2019-04-18 06:00:00",0,0.0238,0.2739,1.341,0.2869,0.0129,0.2112,0.6116,0.3728,0.3765
"2019-04-18 07:00:00",0.0076,0.1247,0.4469,0.7712,0.5355,0.1592,0.3534,0.3833,0.3083,0.4975
"2019-04-18 08:00:00",0.3957,0.6635,0.9841,1.8968,1.1014,0.2576,0.7258,0.809,0.9636,0.9302
"2019-04-18 09:00:00",1.293,1.675,3.0138,5.0095,3.1973,1.9912,2.4932,3.006,2.514,2.518
"2019-04-18 10:00:00",2.6347,3.3808,8.2937,10.7315,8.1812,7.596,7.3962,8.7483,4.3262,4.6473
"2019-04-18 11:00:00",2.541,2.9962,5.3233,6.419,5.3932,3.7988,4.649,5.1962,5.798,5.4117
"2019-04-18 12:00:00",1.3838,1.7445,3.2398,3.9672,3.2668,1.9836,2.8318,3.1283,3.9158,3.5532
"2019-04-18 13:00:00",2.1263,2.3267,5.0522,5.9277,4.7622,3.6235,4.0342,4.5062,3.7948,3.5143
"2019-04-18 14:00:00",2.8678,3.2858,5.4495,6.4395,5.3056,4.0786,4.5922,5.0447,3.6307,3.3768
